Date,GSPC_Open,GSPC_High,GSPC_Low,GSPC_Close,GSPC_Volume,GSPC_AdjClose
1995-01-27,468.32000700000003,471.35998499999994,468.32000700000003,470.39001500000006,339510000.0,470.39001500000006
1995-01-30,470.39001500000006,470.51998899999995,467.48999000000003,468.51000999999997,318550000.0,468.51000999999997
1995-01-31,468.51000999999997,471.02999900000003,468.17999299999997,470.420013,411590000.0,470.420013
1995-02-01,470.420013,472.75,469.290009,470.39999400000005,395310000.0,470.39999400000005
1995-02-02,470.39999400000005,472.790009,469.950012,472.790009,322110000.0,472.790009
1995-02-03,472.77999900000003,479.910004,472.77999900000003,478.64999400000005,441000000.0,478.64999400000005
1995-02-06,478.64001500000006,481.950012,478.35998499999994,481.14001500000006,325660000.0,481.14001500000006
1995-02-07,481.14001500000006,481.32000700000003,479.69000199999994,480.80999800000006,314660000.0,480.80999800000006
1995-02-08,480.80999800000006,482.60000599999995,480.39999400000005,481.19000199999994,318430000.0,481.19000199999994
1995-02-09,481.19000199999994,482.0,479.910004,480.19000199999994,325570000.0,480.19000199999994
1995-02-10,480.19000199999994,481.959991,479.52999900000003,481.459991,295600000.0,481.459991
1995-02-13,481.459991,482.85998499999994,481.07000700000003,481.64999400000005,256270000.0,481.64999400000005
1995-02-14,481.64999400000005,482.94000199999994,480.89001500000006,482.549988,300720000.0,482.549988
1995-02-15,482.549988,485.540009,481.76998899999995,484.540009,378040000.0,484.540009
1995-02-16,484.55999800000006,485.22000099999997,483.049988,485.22000099999997,360990000.0,485.22000099999997
1995-02-17,485.14999400000005,485.22000099999997,481.97000099999997,481.97000099999997,347970000.0,481.97000099999997
1995-02-21,481.950012,483.26000999999997,481.94000199999994,482.72000099999997,308090000.0,482.72000099999997
1995-02-22,482.73999000000003,486.14999400000005,482.450012,485.07000700000003,339460000.0,485.07000700000003
1995-02-23,485.07000700000003,489.19000199999994,485.07000700000003,486.910004,394280000.0,486.910004
1995-02-24,486.82000700000003,488.27999900000003,485.700012,488.10998499999994,302930000.0,488.10998499999994
1995-02-27,488.26000999999997,488.26000999999997,483.17999299999997,483.80999800000006,285790000.0,483.80999800000006
1995-02-28,483.80999800000006,487.44000199999994,483.76998899999995,487.39001500000006,317220000.0,487.39001500000006
1995-03-01,487.39001500000006,487.829987,484.920013,485.64999400000005,362600000.0,485.64999400000005
1995-03-02,485.64999400000005,485.709991,483.19000199999994,485.130005,330030000.0,485.130005
1995-03-03,485.130005,485.420013,483.07000700000003,485.420013,330840000.0,485.420013
1995-03-06,485.420013,485.700012,481.51998899999995,485.630005,298870000.0,485.630005
1995-03-07,485.630005,485.630005,479.700012,482.119995,355550000.0,482.119995
1995-03-08,482.119995,484.079987,481.57000700000003,483.14001500000006,349780000.0,483.14001500000006
1995-03-09,483.14001500000006,483.73999000000003,482.049988,483.160004,319320000.0,483.160004
1995-03-10,483.160004,490.369995,483.160004,489.57000700000003,382940000.0,489.57000700000003
1995-03-13,489.57000700000003,491.27999900000003,489.35000599999995,490.049988,275280000.0,490.049988
1995-03-14,490.049988,493.69000199999994,490.049988,492.89001500000006,346160000.0,492.89001500000006
1995-03-15,492.89001500000006,492.89001500000006,490.829987,491.880005,309540000.0,491.880005
1995-03-16,491.869995,495.73999000000003,491.77999900000003,495.410004,336670000.0,495.410004
1995-03-17,495.42999299999997,496.670013,494.950012,495.51998899999995,417380000.0,495.51998899999995
1995-03-20,495.51998899999995,496.60998499999994,495.26998899999995,496.14001500000006,301740000.0,496.14001500000006
1995-03-21,496.14999400000005,499.19000199999994,494.040009,495.07000700000003,367110000.0,495.07000700000003
1995-03-22,495.07000700000003,495.670013,493.670013,495.670013,313120000.0,495.670013
1995-03-23,495.670013,496.76998899999995,494.19000199999994,495.950012,318530000.0,495.950012
1995-03-24,496.07000700000003,500.97000099999997,496.07000700000003,500.97000099999997,358370000.0,500.97000099999997
1995-03-27,500.97000099999997,503.200012,500.92999299999997,503.200012,296270000.0,503.200012
1995-03-28,503.19000199999994,503.910004,501.829987,503.89999400000005,320360000.0,503.89999400000005
1995-03-29,503.920013,508.14999400000005,500.959991,503.119995,385940000.0,503.119995
1995-03-30,503.170013,504.660004,501.0,502.22000099999997,362940000.0,502.22000099999997
1995-03-31,501.94000199999994,502.22000099999997,495.700012,500.709991,353060000.0,500.709991
1995-04-03,500.700012,501.910004,500.200012,501.85000599999995,296430000.0,501.85000599999995
1995-04-04,501.85000599999995,505.26000999999997,501.85000599999995,505.23999000000003,330580000.0,505.23999000000003
1995-04-05,505.26998899999995,505.57000700000003,503.170013,505.57000700000003,315170000.0,505.57000700000003
1995-04-06,505.630005,507.10000599999995,505.0,506.079987,320460000.0,506.079987
1995-04-07,506.130005,507.19000199999994,503.589996,506.420013,314760000.0,506.420013
1995-04-10,506.299988,507.01000999999997,504.60998499999994,507.01000999999997,260980000.0,507.01000999999997
1995-04-11,507.23999000000003,508.85000599999995,505.290009,505.52999900000003,310660000.0,505.52999900000003
1995-04-12,505.589996,507.170013,505.07000700000003,507.170013,327880000.0,507.170013
1995-04-13,507.19000199999994,509.829987,507.170013,509.23001100000005,301580000.0,509.23001100000005
1995-04-17,509.23001100000005,512.030029,505.42999299999997,506.130005,333930000.0,506.130005
1995-04-18,506.42999299999997,507.64999400000005,504.119995,505.369995,344680000.0,505.369995
1995-04-19,505.369995,505.89001500000006,501.19000199999994,504.920013,378050000.0,504.920013
1995-04-20,504.920013,506.5,503.44000199999994,505.290009,368450000.0,505.290009
1995-04-21,505.630005,508.48999000000003,505.630005,508.48999000000003,403250000.0,508.48999000000003
1995-04-24,508.48999000000003,513.02002,507.44000199999994,512.8900150000001,326280000.0,512.8900150000001
1995-04-25,512.799988,513.539978,511.32000700000003,512.099976,351790000.0,512.099976
1995-04-26,511.98999000000003,513.039978,510.47000099999997,512.659973,350810000.0,512.659973
1995-04-27,512.700012,513.619995,511.630005,513.549988,350850000.0,513.549988
1995-04-28,513.6400150000001,515.289978,510.89999400000005,514.710022,320440000.0,514.710022
1995-05-01,514.76001,515.599976,513.419983,514.26001,296830000.0,514.26001
1995-05-02,514.22998,515.179993,513.030029,514.8599849999999,302560000.0,514.8599849999999
1995-05-03,514.929993,520.539978,514.8599849999999,520.47998,392370000.0,520.47998
1995-05-04,520.47998,525.400024,519.4400019999999,520.539978,434990000.0,520.539978
1995-05-05,520.75,522.349976,518.280029,520.119995,342380000.0,520.119995
1995-05-08,520.090027,525.150024,519.1400150000001,523.960022,291810000.0,523.960022
1995-05-09,523.960022,525.98999,521.789978,523.5599980000001,361300000.0,523.5599980000001
1995-05-10,523.73999,524.400024,521.530029,524.3599849999999,381990000.0,524.3599849999999
1995-05-11,524.330017,524.8900150000001,522.700012,524.369995,339900000.0,524.369995
1995-05-12,524.369995,527.049988,523.299988,525.549988,361000000.0,525.549988
1995-05-15,525.549988,527.73999,525.0,527.73999,316240000.0,527.73999
1995-05-16,527.73999,529.080017,526.450012,528.1900019999999,366180000.0,528.1900019999999
1995-05-17,528.1900019999999,528.419983,525.380005,527.070007,347930000.0,527.070007
1995-05-18,526.880005,526.880005,519.580017,519.580017,351900000.0,519.580017
1995-05-19,519.580017,519.580017,517.070007,519.1900019999999,354010000.0,519.1900019999999
1995-05-22,519.1900019999999,524.340027,519.1900019999999,523.650024,285600000.0,523.650024
1995-05-23,523.650024,528.590027,523.650024,528.590027,362690000.0,528.590027
1995-05-24,528.590027,531.909973,525.570007,528.6099849999999,391770000.0,528.6099849999999
1995-05-25,528.369995,529.039978,524.8900150000001,528.590027,341820000.0,528.590027
1995-05-26,528.590027,528.590027,522.51001,523.650024,291220000.0,523.650024
1995-05-30,523.650024,525.580017,521.380005,523.580017,283020000.0,523.580017
1995-05-31,523.700012,533.409973,522.169983,533.400024,358180000.0,533.400024
1995-06-01,533.400024,534.210022,530.049988,533.48999,345920000.0,533.48999
1995-06-02,533.48999,536.909973,529.549988,532.51001,366000000.0,532.51001
1995-06-05,532.51001,537.72998,532.469971,535.599976,337520000.0,535.599976
1995-06-06,535.599976,537.090027,535.1400150000001,535.549988,340490000.0,535.549988
1995-06-07,535.549988,535.549988,531.659973,533.130005,327790000.0,533.130005
1995-06-08,533.130005,533.5599980000001,531.650024,532.349976,289880000.0,532.349976
1995-06-09,532.349976,532.349976,526.0,527.9400019999999,327570000.0,527.9400019999999
1995-06-12,527.9400019999999,532.539978,527.9400019999999,530.880005,289920000.0,530.880005
1995-06-13,530.880005,536.22998,530.880005,536.049988,339660000.0,536.049988
1995-06-14,536.049988,536.47998,533.830017,536.469971,330770000.0,536.469971
1995-06-15,536.47998,539.070007,535.5599980000001,537.119995,334700000.0,537.119995
1995-06-16,537.51001,539.97998,537.119995,539.830017,442740000.0,539.830017
1995-06-19,539.830017,545.219971,539.830017,545.219971,322990000.0,545.219971
1995-06-20,545.219971,545.4400019999999,543.429993,544.97998,382370000.0,544.97998
1995-06-21,544.97998,545.929993,543.900024,543.97998,398210000.0,543.97998
1995-06-22,543.97998,551.070007,543.97998,551.070007,421000000.0,551.070007
1995-06-23,551.070007,551.070007,548.22998,549.710022,321660000.0,549.710022
1995-06-26,549.710022,549.789978,544.0599980000001,544.130005,296720000.0,544.130005
1995-06-27,544.1099849999999,547.070007,542.1900019999999,542.429993,346950000.0,542.429993
1995-06-28,542.429993,546.330017,540.719971,544.72998,368060000.0,544.72998
1995-06-29,544.72998,546.25,540.789978,543.869995,313080000.0,543.869995
1995-06-30,543.869995,546.820007,543.51001,544.75,311650000.0,544.75
1995-07-03,544.75,547.099976,544.429993,547.090027,117900000.0,547.090027
1995-07-05,547.090027,549.97998,546.280029,547.26001,357850000.0,547.26001
1995-07-06,547.26001,553.98999,546.590027,553.98999,420500000.0,553.98999
1995-07-07,553.900024,556.570007,553.049988,556.369995,466540000.0,556.369995
1995-07-10,556.369995,558.47998,555.77002,557.1900019999999,409700000.0,557.1900019999999
1995-07-11,556.780029,557.1900019999999,553.799988,554.780029,376770000.0,554.780029
1995-07-12,555.27002,561.5599980000001,554.27002,560.8900150000001,416360000.0,560.8900150000001
1995-07-13,560.8900150000001,562.0,559.070007,561.0,387500000.0,561.0
1995-07-14,561.0,561.0,556.409973,559.8900150000001,312930000.0,559.8900150000001
1995-07-17,560.340027,562.9400019999999,559.450012,562.719971,322540000.0,562.719971
1995-07-18,562.549988,562.719971,556.8599849999999,558.460022,372230000.0,558.460022
1995-07-19,556.580017,558.460022,542.51001,550.97998,489850000.0,550.97998
1995-07-20,550.97998,554.429993,549.099976,553.539978,383380000.0,553.539978
1995-07-21,553.340027,554.72998,550.909973,553.619995,431830000.0,553.619995
1995-07-24,553.619995,557.210022,553.619995,556.630005,315300000.0,556.630005
1995-07-25,556.630005,561.75,556.340027,561.099976,373200000.0,561.099976
1995-07-26,561.099976,563.780029,560.849976,561.6099849999999,393470000.0,561.6099849999999
1995-07-27,561.6099849999999,565.330017,561.6099849999999,565.219971,356570000.0,565.219971
1995-07-28,565.219971,565.400024,562.039978,562.929993,311590000.0,562.929993
1995-07-31,562.929993,563.48999,560.0599980000001,562.0599980000001,291950000.0,562.0599980000001
1995-08-01,562.0599980000001,562.1099849999999,556.669983,559.6400150000001,332210000.0,559.6400150000001
1995-08-02,559.6400150000001,565.619995,557.869995,558.799988,374330000.0,558.799988
1995-08-03,558.799988,558.799988,554.099976,558.75,353110000.0,558.75
1995-08-04,558.75,559.570007,557.909973,558.9400019999999,314740000.0,558.9400019999999
1995-08-07,558.9400019999999,561.23999,558.9400019999999,560.030029,277050000.0,560.030029
1995-08-08,560.030029,561.530029,558.320007,560.3900150000001,306090000.0,560.3900150000001
1995-08-09,560.3900150000001,561.590027,559.289978,559.710022,303390000.0,559.710022
1995-08-10,559.710022,560.630005,556.049988,557.450012,306660000.0,557.450012
1995-08-11,557.450012,558.5,553.039978,555.1099849999999,267850000.0,555.1099849999999
1995-08-14,555.1099849999999,559.73999,554.76001,559.73999,264920000.0,559.73999
1995-08-15,559.73999,559.97998,555.219971,558.570007,330070000.0,558.570007
1995-08-16,558.570007,559.97998,557.369995,559.969971,390170000.0,559.969971
1995-08-17,559.969971,559.969971,557.419983,559.039978,354460000.0,559.039978
1995-08-18,559.039978,561.23999,558.340027,559.210022,320490000.0,559.210022
1995-08-21,559.210022,563.340027,557.8900150000001,558.1099849999999,303200000.0,558.1099849999999
1995-08-22,558.1099849999999,559.52002,555.869995,559.52002,290890000.0,559.52002
1995-08-23,559.52002,560.0,557.080017,557.1400150000001,291890000.0,557.1400150000001
1995-08-24,557.1400150000001,558.630005,555.200012,557.460022,299200000.0,557.460022
1995-08-25,557.460022,561.3099980000001,557.460022,560.099976,255990000.0,560.099976
1995-08-28,560.099976,562.219971,557.98999,559.049988,267860000.0,559.049988
1995-08-29,559.049988,560.01001,555.710022,560.0,311290000.0,560.0
1995-08-30,560.0,561.52002,559.48999,560.919983,329840000.0,560.919983
1995-08-31,561.090027,562.3599849999999,560.48999,561.880005,300920000.0,561.880005
1995-09-01,561.880005,564.619995,561.01001,563.840027,256730000.0,563.840027
1995-09-05,563.8599849999999,569.200012,563.840027,569.169983,332670000.0,569.169983
1995-09-06,569.169983,570.530029,569.0,570.169983,369540000.0,570.169983
1995-09-07,570.169983,571.1099849999999,569.22998,570.289978,321720000.0,570.289978
1995-09-08,570.289978,572.679993,569.27002,572.679993,317940000.0,572.679993
1995-09-11,572.679993,575.150024,572.679993,573.909973,296840000.0,573.909973
1995-09-12,573.909973,576.51001,573.1099849999999,576.51001,344540000.0,576.51001
1995-09-13,576.51001,579.719971,575.469971,578.77002,384380000.0,578.77002
1995-09-14,578.77002,583.98999,578.77002,583.6099849999999,382880000.0,583.6099849999999
1995-09-15,583.6099849999999,585.070007,581.789978,583.349976,459370000.0,583.349976
1995-09-18,583.349976,583.369995,579.3599849999999,582.77002,326090000.0,582.77002
1995-09-19,582.780029,584.23999,580.75,584.200012,371170000.0,584.200012
1995-09-20,584.200012,586.77002,584.179993,586.77002,400050000.0,586.77002
1995-09-21,586.77002,586.789978,580.909973,583.0,367100000.0,583.0
1995-09-22,583.0,583.0,578.25,581.72998,370790000.0,581.72998
1995-09-25,581.72998,582.1400150000001,579.5,581.8099980000001,273120000.0,581.8099980000001
1995-09-26,581.8099980000001,584.659973,580.650024,581.409973,363630000.0,581.409973
1995-09-27,581.409973,581.419983,574.679993,581.039978,411300000.0,581.039978
1995-09-28,581.039978,585.880005,580.6900019999999,585.869995,367720000.0,585.869995
1995-09-29,585.869995,587.6099849999999,584.0,584.409973,335250000.0,584.409973
1995-10-02,584.409973,585.049988,580.539978,581.719971,304990000.0,581.719971
1995-10-03,581.719971,582.340027,578.47998,582.340027,385940000.0,582.340027
1995-10-04,582.340027,582.340027,579.909973,581.469971,339380000.0,581.469971
1995-10-05,581.469971,582.630005,579.580017,582.630005,367480000.0,582.630005
1995-10-06,582.630005,584.539978,582.099976,582.48999,313680000.0,582.48999
1995-10-09,582.48999,582.48999,576.349976,578.369995,275320000.0,578.369995
1995-10-10,578.369995,578.369995,571.549988,577.52002,412710000.0,577.52002
1995-10-11,577.52002,579.52002,577.080017,579.460022,340740000.0,579.460022
1995-10-12,579.460022,583.119995,579.460022,583.099976,344060000.0,583.099976
1995-10-13,583.099976,587.3900150000001,583.099976,584.5,374680000.0,584.5
1995-10-16,584.5,584.8599849999999,582.630005,583.030029,300750000.0,583.030029
1995-10-17,583.030029,586.780029,581.900024,586.780029,356380000.0,586.780029
1995-10-18,586.780029,589.77002,586.27002,587.4400019999999,411270000.0,587.4400019999999
1995-10-19,587.4400019999999,590.659973,586.340027,590.650024,406620000.0,590.650024
1995-10-20,590.650024,590.659973,586.780029,587.460022,389360000.0,587.460022
1995-10-23,587.460022,587.460022,583.72998,585.0599980000001,330750000.0,585.0599980000001
1995-10-24,585.0599980000001,587.3099980000001,584.75,586.539978,415540000.0,586.539978
1995-10-25,586.539978,587.1900019999999,581.409973,582.469971,433620000.0,582.469971
1995-10-26,582.469971,582.630005,572.530029,576.719971,464270000.0,576.719971
1995-10-27,576.719971,579.710022,573.210022,579.700012,379230000.0,579.700012
1995-10-30,579.700012,583.789978,579.700012,583.25,319160000.0,583.25
1995-10-31,583.25,586.710022,581.5,581.5,377390000.0,581.5
1995-11-01,581.5,584.23999,581.039978,584.219971,378090000.0,584.219971
1995-11-02,584.219971,589.719971,584.219971,589.719971,397070000.0,589.719971
1995-11-03,589.719971,590.570007,588.650024,590.570007,348500000.0,590.570007
1995-11-06,590.570007,590.6400150000001,588.3099980000001,588.460022,309100000.0,588.460022
1995-11-07,588.460022,588.460022,584.23999,586.320007,364680000.0,586.320007
1995-11-08,586.320007,591.710022,586.320007,591.710022,359780000.0,591.710022
1995-11-09,591.710022,593.900024,590.8900150000001,593.26001,380760000.0,593.26001
1995-11-10,593.26001,593.26001,590.3900150000001,592.719971,298690000.0,592.719971
1995-11-13,592.719971,593.719971,590.580017,592.299988,295840000.0,592.299988
1995-11-14,592.299988,592.299988,588.97998,589.289978,354420000.0,589.289978
1995-11-15,589.289978,593.969971,588.3599849999999,593.960022,376100000.0,593.960022
1995-11-16,593.960022,597.909973,593.52002,597.340027,423280000.0,597.340027
1995-11-17,597.340027,600.1400150000001,597.299988,600.070007,437200000.0,600.070007
1995-11-20,600.070007,600.400024,596.169983,596.849976,333150000.0,596.849976
1995-11-21,596.849976,600.280029,595.419983,600.23999,408320000.0,600.23999
1995-11-22,600.23999,600.710022,598.400024,598.400024,404980000.0,598.400024
1995-11-24,598.400024,600.23999,598.400024,599.969971,125870000.0,599.969971
1995-11-27,599.969971,603.349976,599.969971,601.320007,359130000.0,601.320007
1995-11-28,601.320007,606.450012,599.02002,606.450012,408860000.0,606.450012
1995-11-29,606.450012,607.659973,605.469971,607.6400150000001,398280000.0,607.6400150000001
1995-11-30,607.6400150000001,608.6900019999999,605.369995,605.369995,440050000.0,605.369995
1995-12-01,605.369995,608.1099849999999,605.369995,606.97998,393310000.0,606.97998
1995-12-04,606.97998,613.830017,606.840027,613.679993,405480000.0,613.679993
1995-12-05,613.679993,618.47998,613.1400150000001,617.679993,437360000.0,617.679993
1995-12-06,617.679993,621.1099849999999,616.6900019999999,620.179993,417780000.0,620.179993
1995-12-07,620.179993,620.1900019999999,615.210022,616.169983,379260000.0,616.169983
1995-12-08,616.169983,617.820007,614.320007,617.47998,327900000.0,617.47998
1995-12-11,617.47998,620.900024,617.1400150000001,619.52002,342070000.0,619.52002
1995-12-12,619.52002,619.549988,617.679993,618.780029,349860000.0,618.780029
1995-12-13,618.780029,622.02002,618.27002,621.6900019999999,415290000.0,621.6900019999999
1995-12-14,621.6900019999999,622.880005,616.130005,616.919983,465300000.0,616.919983
1995-12-15,616.919983,617.719971,614.460022,616.340027,636800000.0,616.340027
1995-12-18,616.340027,616.340027,606.130005,606.8099980000001,426270000.0,606.8099980000001
1995-12-19,606.8099980000001,611.9400019999999,605.049988,611.929993,478280000.0,611.929993
1995-12-20,611.929993,614.27002,605.929993,605.9400019999999,437680000.0,605.9400019999999
1995-12-21,605.9400019999999,610.52002,605.9400019999999,610.48999,415810000.0,610.48999
1995-12-22,610.48999,613.5,610.450012,611.950012,289600000.0,611.950012
1995-12-26,611.960022,614.5,611.960022,614.299988,217280000.0,614.299988
1995-12-27,614.299988,615.72998,613.75,614.530029,252300000.0,614.530029
1995-12-28,614.530029,615.5,612.400024,614.119995,288660000.0,614.119995
1995-12-29,614.119995,615.929993,612.3599849999999,615.929993,321250000.0,615.929993
1996-01-02,615.929993,620.73999,613.169983,620.72998,364180000.0,620.72998
1996-01-03,620.72998,623.25,619.5599980000001,621.320007,468950000.0,621.320007
1996-01-04,621.320007,624.48999,613.960022,617.700012,512580000.0,617.700012
1996-01-05,617.700012,617.700012,612.02002,616.710022,437110000.0,616.710022
1996-01-08,616.710022,618.460022,616.48999,618.460022,130360000.0,618.460022
1996-01-09,618.460022,619.150024,608.210022,609.450012,417400000.0,609.450012
1996-01-10,609.450012,609.450012,597.289978,598.47998,496830000.0,598.47998
1996-01-11,598.47998,602.710022,597.539978,602.6900019999999,408800000.0,602.6900019999999
1996-01-12,602.6900019999999,604.799988,597.460022,601.8099980000001,383400000.0,601.8099980000001
1996-01-15,601.8099980000001,603.429993,598.469971,599.820007,306180000.0,599.820007
1996-01-16,599.820007,608.4400019999999,599.049988,608.4400019999999,425220000.0,608.4400019999999
1996-01-17,608.4400019999999,609.929993,604.700012,606.369995,458720000.0,606.369995
1996-01-18,606.369995,608.27002,604.119995,608.23999,450410000.0,608.23999
1996-01-19,608.23999,612.919983,606.76001,611.830017,497720000.0,611.830017
1996-01-22,611.830017,613.450012,610.950012,613.400024,398040000.0,613.400024
1996-01-23,613.400024,613.400024,610.650024,612.789978,416910000.0,612.789978
1996-01-24,612.789978,619.960022,612.789978,619.960022,476380000.0,619.960022
1996-01-25,619.960022,620.150024,616.619995,617.030029,453270000.0,617.030029
1996-01-26,617.030029,621.700012,615.26001,621.619995,385700000.0,621.619995
1996-01-29,621.619995,624.219971,621.419983,624.219971,363330000.0,624.219971
1996-01-30,624.219971,630.289978,624.219971,630.150024,464350000.0,630.150024
1996-01-31,630.150024,636.179993,629.47998,636.02002,472210000.0,636.02002
1996-02-01,636.02002,638.460022,634.539978,638.460022,461430000.0,638.460022
1996-02-02,638.460022,639.26001,634.289978,635.840027,420020000.0,635.840027
1996-02-05,635.840027,641.429993,633.710022,641.429993,377760000.0,641.429993
1996-02-06,641.429993,646.669983,639.679993,646.330017,465940000.0,646.330017
1996-02-07,646.330017,649.929993,645.590027,649.929993,462730000.0,649.929993
1996-02-08,649.929993,656.539978,647.929993,656.070007,474970000.0,656.070007
1996-02-09,656.070007,661.080017,653.6400150000001,656.369995,477640000.0,656.369995
1996-02-12,656.369995,662.950012,656.340027,661.450012,397890000.0,661.450012
1996-02-13,661.450012,664.22998,657.919983,660.51001,441540000.0,660.51001
1996-02-14,660.51001,661.530029,654.3599849999999,655.580017,421790000.0,655.580017
1996-02-15,655.580017,656.840027,651.150024,651.320007,415320000.0,651.320007
1996-02-16,651.320007,651.419983,646.98999,647.97998,445570000.0,647.97998
1996-02-20,647.97998,647.97998,638.789978,640.650024,395910000.0,640.650024
1996-02-21,640.650024,648.1099849999999,640.650024,648.099976,431220000.0,648.099976
1996-02-22,648.099976,659.75,648.099976,658.8599849999999,485470000.0,658.8599849999999
1996-02-23,658.8599849999999,663.0,652.25,659.080017,443130000.0,659.080017
1996-02-26,659.080017,659.080017,650.159973,650.460022,399330000.0,650.460022
1996-02-27,650.460022,650.619995,643.869995,647.23999,431340000.0,647.23999
1996-02-28,647.23999,654.3900150000001,643.98999,644.75,447790000.0,644.75
1996-02-29,644.75,646.950012,639.01001,640.429993,453170000.0,640.429993
1996-03-01,640.429993,644.380005,635.0,644.369995,471480000.0,644.369995
1996-03-04,644.369995,653.539978,644.369995,650.8099980000001,417270000.0,650.8099980000001
1996-03-05,650.8099980000001,655.799988,648.77002,655.789978,445700000.0,655.789978
1996-03-06,655.789978,656.969971,651.6099849999999,652.0,428220000.0,652.0
1996-03-07,652.0,653.650024,649.539978,653.650024,425790000.0,653.650024
1996-03-08,653.650024,653.650024,627.630005,633.5,546550000.0,633.5
1996-03-11,633.5,640.409973,629.950012,640.02002,449500000.0,640.02002
1996-03-12,640.02002,640.02002,628.820007,637.090027,454980000.0,637.090027
1996-03-13,637.090027,640.52002,635.1900019999999,638.549988,413030000.0,638.549988
1996-03-14,638.549988,644.169983,638.549988,640.869995,492630000.0,640.869995
1996-03-15,640.869995,642.869995,638.349976,641.429993,529970000.0,641.429993
1996-03-18,641.429993,652.650024,641.429993,652.650024,437100000.0,652.650024
1996-03-19,652.650024,656.179993,649.799988,651.6900019999999,438300000.0,651.6900019999999
1996-03-20,651.6900019999999,653.130005,645.570007,649.97998,409780000.0,649.97998
1996-03-21,649.97998,651.539978,648.099976,649.1900019999999,367180000.0,649.1900019999999
1996-03-22,649.1900019999999,652.080017,649.1900019999999,650.619995,329390000.0,650.619995
1996-03-25,650.619995,655.5,648.820007,650.039978,336700000.0,650.039978
1996-03-26,650.039978,654.3099980000001,648.150024,652.969971,400090000.0,652.969971
1996-03-27,652.969971,653.9400019999999,647.599976,648.909973,406280000.0,648.909973
1996-03-28,648.909973,649.580017,646.3599849999999,648.9400019999999,370750000.0,648.9400019999999
1996-03-29,648.9400019999999,650.960022,644.8900150000001,645.5,413510000.0,645.5
1996-04-01,645.5,653.869995,645.5,653.72998,392120000.0,653.72998
1996-04-02,653.72998,655.27002,652.8099980000001,655.26001,406640000.0,655.26001
1996-04-03,655.26001,655.8900150000001,651.8099980000001,655.880005,386620000.0,655.880005
1996-04-04,655.880005,656.679993,654.8900150000001,655.8599849999999,383400000.0,655.8599849999999
1996-04-08,655.8599849999999,655.8599849999999,638.039978,644.23999,411810000.0,644.23999
1996-04-09,644.23999,646.330017,640.840027,642.1900019999999,426790000.0,642.1900019999999
1996-04-10,642.1900019999999,642.780029,631.76001,633.5,475150000.0,633.5
1996-04-11,633.5,635.26001,624.1400150000001,631.179993,519710000.0,631.179993
1996-04-12,631.179993,637.1400150000001,631.179993,636.710022,413270000.0,636.710022
1996-04-15,636.710022,642.48999,636.710022,642.48999,346370000.0,642.48999
1996-04-16,642.48999,645.570007,642.150024,645.0,453310000.0,645.0
1996-04-17,645.0,645.0,638.710022,641.6099849999999,465200000.0,641.6099849999999
1996-04-18,641.6099849999999,644.659973,640.76001,643.6099849999999,415150000.0,643.6099849999999
1996-04-19,643.6099849999999,647.320007,643.6099849999999,645.070007,435690000.0,645.070007
1996-04-22,645.070007,650.909973,645.070007,647.8900150000001,395370000.0,647.8900150000001
1996-04-23,647.8900150000001,651.590027,647.700012,651.580017,452690000.0,651.580017
1996-04-24,651.580017,653.369995,648.25,650.169983,494220000.0,650.169983
1996-04-25,650.169983,654.179993,647.0599980000001,652.869995,462120000.0,652.869995
1996-04-26,652.869995,656.429993,651.960022,653.460022,402530000.0,653.460022
1996-04-29,653.460022,654.710022,651.599976,654.159973,344030000.0,654.159973
1996-04-30,654.159973,654.590027,651.049988,654.169983,393390000.0,654.169983
1996-05-01,654.169983,656.4400019999999,652.26001,654.580017,404620000.0,654.580017
1996-05-02,654.580017,654.580017,642.130005,643.380005,442960000.0,643.380005
1996-05-03,643.380005,648.450012,640.22998,641.630005,434010000.0,641.630005
1996-05-06,641.630005,644.6400150000001,636.1900019999999,640.8099980000001,375820000.0,640.8099980000001
1996-05-07,640.8099980000001,641.400024,636.960022,638.26001,410770000.0,638.26001
1996-05-08,638.26001,644.789978,630.070007,644.77002,495460000.0,644.77002
1996-05-09,644.77002,647.950012,643.179993,645.4400019999999,404310000.0,645.4400019999999
1996-05-10,645.4400019999999,653.0,645.4400019999999,652.090027,428370000.0,652.090027
1996-05-13,652.090027,662.159973,652.090027,661.51001,394180000.0,661.51001
1996-05-14,661.51001,666.960022,661.51001,665.599976,460440000.0,665.599976
1996-05-15,665.599976,669.820007,664.460022,665.419983,447790000.0,665.419983
1996-05-16,665.419983,667.1099849999999,662.789978,664.849976,392070000.0,664.849976
1996-05-17,664.849976,669.840027,664.849976,668.909973,429140000.0,668.909973
1996-05-20,668.909973,673.659973,667.6400150000001,673.150024,385000000.0,673.150024
1996-05-21,673.150024,675.5599980000001,672.26001,672.76001,409610000.0,672.76001
1996-05-22,672.76001,678.419983,671.22998,678.419983,423670000.0,678.419983
1996-05-23,678.419983,681.099976,673.450012,676.0,431850000.0,676.0
1996-05-24,676.0,679.719971,676.0,678.51001,329150000.0,678.51001
1996-05-28,678.51001,679.97998,671.52002,672.22998,341480000.0,672.22998
1996-05-29,672.22998,673.72998,666.090027,667.929993,346730000.0,667.929993
1996-05-30,667.929993,673.51001,664.5599980000001,671.700012,381960000.0,671.700012
